cd_change_flag,cd_change_flag_post,caseid
NA,NA,1248408009
NA,NA,1248238659
NA,NA,1248415579
NA,NA,1248438089
NA,NA,1248416191
NA,NA,1247685205
NA,NA,1248439205
NA,NA,1248432203
NA,NA,1248439301
NA,NA,1248438837
NA,NA,1248439075
NA,NA,1248440079
NA,NA,1248438493
NA,NA,1248392565
NA,NA,1248439895
NA,NA,1248454907
NA,NA,1248440005
NA,NA,1248438733
NA,NA,1248238849
NA,NA,1247684003
NA,NA,1248455843
NA,NA,1248439927
NA,NA,1248448063
NA,NA,1248351349
NA,NA,1248454773
NA,NA,1248455037
NA,NA,1248454993
NA,NA,1248461563
NA,NA,1248460931
NA,NA,1248416851
NA,NA,1248438561
NA,NA,1248461119
NA,NA,1248454995
NA,NA,1248445297
NA,NA,1248440143
NA,NA,1247693411
NA,NA,1248461919
NA,NA,1248461421
NA,NA,1248461807
1,1,1248454837
NA,NA,1248461733
NA,NA,1248461869
NA,NA,1248461049
NA,NA,1247683455
NA,NA,1248462203
NA,NA,1248399669
NA,NA,1248346409
NA,NA,1248461991
NA,NA,1248352059
NA,NA,1248367829
NA,NA,1248377387
NA,NA,1248460885
NA,NA,1248462297
NA,NA,1248454853
NA,NA,1248462841
NA,NA,1248462999
NA,NA,1248103049
NA,NA,1248462953
NA,NA,1248461521
NA,NA,1248482925
NA,NA,1248462651
NA,NA,1248224857
NA,NA,1248483019
NA,NA,1248461779
NA,NA,1248483511
NA,NA,1248463035
NA,NA,1248461827
NA,NA,1248462281
NA,NA,1248483457
NA,NA,1248470685
NA,NA,1248479389
NA,NA,1248483637
NA,NA,1248050765
NA,NA,1248462555
NA,NA,1248483709
NA,NA,1248483177
NA,NA,1248461853
NA,NA,1248483731
NA,NA,1248483257
NA,NA,1248483411
NA,NA,1248476797
NA,NA,1248484099
NA,NA,1248212429
NA,NA,1248485007
NA,NA,1248462011
NA,NA,1247693377
NA,NA,1248483803
NA,NA,1248444041
NA,NA,1248483905
NA,NA,1248484767
NA,NA,1248483967
NA,NA,1248484657
NA,NA,1248484379
NA,NA,1248460965
NA,NA,1248485671
NA,NA,1248485073
NA,NA,1248485609
NA,NA,1248485075
NA,NA,1248484871
NA,NA,1248485247
NA,NA,1248505219
NA,NA,1248485103
NA,NA,1248505649
NA,NA,1248505903
NA,NA,1248505753
NA,NA,1248311951
NA,NA,1248504699
NA,NA,1248504885
NA,NA,1248504575
NA,NA,1248121737
NA,NA,1248498393
NA,NA,1248484319
NA,NA,1248506209
NA,NA,1248506191
NA,NA,1248504673
NA,NA,1248391997
NA,NA,1248414275
NA,NA,1248438093
NA,NA,1248504661
NA,NA,1248504587
NA,NA,1248216213
NA,NA,1248505385
NA,NA,1248507287
NA,NA,1248485213
NA,NA,1248507471
NA,NA,1248507347
NA,NA,1248506573
NA,NA,1248505449
NA,NA,1248507001
NA,NA,1248507329
NA,NA,1248507413
NA,NA,1248507345
NA,NA,1248447305
NA,NA,1248507601
NA,NA,1248238893
NA,NA,1247529011
NA,NA,1248507515
NA,NA,1248507191
NA,NA,1248507181
NA,NA,1248520099
NA,NA,1248511735
NA,NA,1248508007
NA,NA,1248495659
NA,NA,1248513937
NA,NA,1245944859
NA,NA,1248526963
NA,NA,1248527349
NA,NA,1248520159
NA,NA,1247692973
NA,NA,1248527025
NA,NA,1248526745
NA,NA,1248528087
NA,NA,1248526973
NA,NA,1248372225
NA,NA,1248023175
NA,NA,1248172613
NA,NA,1248505859
NA,NA,1247487353
NA,NA,1248526591
NA,NA,1248506669
NA,NA,1248526743
NA,NA,1248525985
1,NA,1248528037
NA,NA,1247685323
NA,NA,1247764341
NA,NA,1248506365
NA,NA,1248515519
NA,NA,1248529333
NA,NA,1248462873
NA,NA,1248507629
NA,NA,1248527715
NA,NA,1248507989
NA,NA,1248526389
NA,NA,1248527761
NA,NA,1248527331
NA,NA,1248526921
NA,NA,1247684353
NA,NA,1248527795
NA,NA,1248512585
NA,NA,1248528361
NA,NA,1248525999
NA,NA,1248527941
NA,NA,1248528567
NA,NA,1247834061
NA,NA,1248537743
NA,NA,1248530575
NA,NA,1248547655
NA,NA,1248529277
NA,NA,1248438711
NA,NA,1248460905
NA,NA,1248462707
NA,NA,1248462821
NA,NA,1248294575
NA,NA,1248482863
NA,NA,1248421069
1,NA,1248524341
NA,NA,1248528449
NA,NA,1248548813
NA,NA,1248330183
NA,NA,1248548315
NA,NA,1248528049
NA,NA,1248548801
NA,NA,1248536175
NA,NA,1248533661
NA,NA,1247684969
NA,NA,1248548279
NA,NA,1248548213
NA,NA,1248545941
NA,NA,1248548307
NA,NA,1248548915
NA,NA,1248149881
NA,NA,1248357257
NA,NA,1248548665
NA,NA,1248549335
NA,NA,1248533709
NA,NA,1248547733
NA,NA,1248546455
NA,NA,1248548225
NA,NA,1248548797
NA,NA,1248548031
NA,NA,1248523127
NA,NA,1248549671
NA,NA,1248078445
NA,NA,1247684765
NA,NA,1248484043
NA,NA,1247910337
NA,NA,1247684001
NA,NA,1248549431
NA,NA,1248550697
NA,NA,1248512129
NA,NA,1248549755
NA,NA,1247683715
NA,NA,1248548183
NA,NA,1248549879
NA,NA,1248549993
NA,NA,1248550293
NA,NA,1248549827
NA,NA,1247685211
NA,NA,1248547405
NA,NA,1248551217
NA,NA,1248549623
NA,NA,1248172185
NA,NA,1248562587
NA,NA,1228823509
NA,NA,1248549457
NA,NA,1248562761
NA,NA,1248550895
NA,NA,1248551067
NA,NA,1248448389
NA,NA,1248529553
NA,NA,1248550591
NA,NA,1248527855
NA,NA,1248569439
NA,NA,1248549085
NA,NA,1247763333
NA,NA,1248562555
NA,NA,1248548287
NA,NA,1248549479
NA,NA,1248562631
NA,NA,1248569379
NA,NA,1248566021
NA,NA,1248563661
NA,NA,1248569029
NA,NA,1248549821
NA,NA,1248549735
NA,NA,1248570593
NA,NA,1245266937
NA,NA,1247693069
NA,NA,1248569783
NA,NA,1247937759
NA,NA,1247964787
NA,NA,1248238445
NA,NA,1248569299
NA,NA,1248557385
NA,NA,1248569381
NA,NA,1248569573
1,NA,1247647851
NA,NA,1247663125
NA,NA,1248569281
NA,NA,1248567149
NA,NA,1248202747
NA,NA,1247662643
NA,NA,1248565151
NA,NA,1247563955
NA,NA,1248571347
NA,NA,1248569195
NA,NA,1248570991
NA,NA,1248549655
NA,NA,1248570079
NA,NA,1248550317
NA,NA,1248570949
NA,NA,1248509115
NA,NA,1248581397
NA,NA,1248572059
NA,NA,1248570865
NA,NA,1248569667
NA,NA,1248548335
NA,NA,1248571423
NA,NA,1248569499
NA,NA,1248268325
NA,NA,1248483931
NA,NA,1248485363
NA,NA,1248498243
NA,NA,1248571435
NA,NA,1248506403
NA,NA,1248173341
NA,NA,1248506767
NA,NA,1248507047
NA,NA,1248509499
NA,NA,1248533631
NA,NA,1247685463
NA,NA,1248569717
NA,NA,1248569905
NA,NA,1248562889
NA,NA,1248570005
NA,NA,1248571407
NA,NA,1248570915
NA,NA,1248589581
NA,NA,1248569153
NA,NA,1248569711
NA,NA,1248528843
NA,NA,1247580153
NA,NA,1248574873
NA,NA,1248571237
NA,NA,1247890197
NA,NA,1248569397
NA,NA,1248589881
NA,NA,1239761847
NA,NA,1248569849
NA,NA,1248562161
NA,NA,1248569843
NA,NA,1248285941
NA,NA,1248569803
NA,NA,1248590205
NA,NA,1247921073
NA,NA,1248571029
NA,NA,1247795931
NA,NA,1248549981
NA,NA,1248591115
NA,NA,1248570587
NA,NA,1248591057
NA,NA,1248583331
NA,NA,1248570601
NA,NA,1247683383
NA,NA,1248591527
NA,NA,1248549339
NA,NA,1247684235
NA,NA,1248590625
NA,NA,1247684231
NA,NA,1248591119
NA,NA,1248589955
NA,NA,1248592141
NA,NA,1248570181
NA,NA,1248592501
NA,NA,1248603681
1,1,1248591525
NA,NA,1248591795
NA,NA,1248591987
NA,NA,1248591861
NA,NA,1248592385
NA,NA,1248604185
NA,NA,1247913767
NA,NA,1248603817
NA,NA,1248597229
NA,NA,1248604489
NA,NA,1248597327
NA,NA,1248584469
NA,NA,1247685281
NA,NA,1248604153
NA,NA,1247882239
NA,NA,1247685611
NA,NA,1248592519
NA,NA,1248171781
NA,NA,1248592887
NA,NA,1248590891
NA,NA,1248609379
NA,NA,1247685015
NA,NA,1248591951
NA,NA,1248610879
NA,NA,1248603661
NA,NA,1248604379
NA,NA,1248594849
NA,NA,1248604575
1,NA,1248610669
NA,NA,1248606835
NA,NA,1248603771
NA,NA,1248603625
NA,NA,1248604775
NA,NA,1248596673
NA,NA,1248597745
NA,NA,1247686143
NA,NA,1248603761
NA,NA,1248126075
NA,NA,1248526959
NA,NA,1248527183
NA,NA,1248527661
NA,NA,1248590919
NA,NA,1248548227
NA,NA,1248180241
NA,NA,1248610989
NA,NA,1248611881
NA,NA,1248604521
NA,NA,1248611289
NA,NA,1248612653
NA,NA,1248611293
NA,NA,1247693379
NA,NA,1248614073
NA,NA,1248604189
NA,NA,1248612583
NA,NA,1248605759
NA,NA,1248613003
NA,NA,1248612969
NA,NA,1248613107
NA,NA,1247684951
NA,NA,1248603881
NA,NA,1248611121
NA,NA,1248604391
NA,NA,1248611567
NA,NA,1248594739
NA,NA,1248220917
NA,NA,1248612983
NA,NA,1248613293
NA,NA,1248076289
NA,NA,1248589837
NA,NA,1248612469
NA,NA,1247685337
NA,NA,1248613055
NA,NA,1248633515
NA,NA,1248620759
NA,NA,1248612869
NA,NA,1248610671
NA,NA,1248550087
NA,NA,1248613097
NA,NA,1248614053
NA,NA,1248627759
NA,NA,1248627113
NA,NA,1248613231
NA,NA,1248625643
NA,NA,1248604133
NA,NA,1248623151
NA,NA,1247686093
NA,NA,1248626973
NA,NA,1247688811
NA,NA,1248591891
NA,NA,1248591921
NA,NA,1248610643
NA,NA,1248619453
NA,NA,1248634639
NA,NA,1248613881
NA,NA,1248613233
NA,NA,1248612261
NA,NA,1248614239
NA,NA,1247684241
NA,NA,1248611603
NA,NA,1248633947
NA,NA,1248633339
NA,NA,1248354399
NA,NA,1248050333
NA,NA,1248614535
NA,NA,1248633599
NA,NA,1248626979
NA,NA,1248634371
NA,NA,1248627095
NA,NA,1248611821
NA,NA,1248634911
NA,NA,1248635951
NA,NA,1248614495
NA,NA,1248635715
NA,NA,1248635219
NA,NA,1248633455
NA,NA,1248627755
NA,NA,1248635617
NA,NA,1248633829
NA,NA,1248635081
NA,NA,1248613761
NA,NA,1248529143
NA,NA,1248635431
NA,NA,1248592005
NA,NA,1248635949
NA,NA,1247684887
NA,NA,1248636547
NA,NA,1248613413
NA,NA,1248616277
NA,NA,1248633713
NA,NA,1248633785
NA,NA,1248636169
NA,NA,1248636855
NA,NA,1248637159
NA,NA,1248640535
NA,NA,1248645103
NA,NA,1248152655
NA,NA,1248536741
NA,NA,1248571079
NA,NA,1248583431
NA,NA,1248589421
NA,NA,1248149197
NA,NA,1248590465
NA,NA,1248635405
NA,NA,1248592685
NA,NA,1248633795
NA,NA,1248635895
NA,NA,1248634879
NA,NA,1248614497
NA,NA,1248633479
NA,NA,1248635887
NA,NA,1248645565
NA,NA,1248627695
NA,NA,1248636805
NA,NA,1248655451
NA,NA,1248656735
NA,NA,1248657117
NA,NA,1248635159
NA,NA,1248604711
NA,NA,1248604609
NA,NA,1248649867
NA,NA,1248646363
NA,NA,1248656247
NA,NA,1248655665
NA,NA,1248653081
NA,NA,1248651519
NA,NA,1247682917
NA,NA,1248656439
NA,NA,1248655419
NA,NA,1248650913
NA,NA,1248657675
NA,NA,1248656091
NA,NA,1247683439
NA,NA,1248613513
NA,NA,1248655825
NA,NA,1248657291
NA,NA,1247693033
NA,NA,1248657809
NA,NA,1248659097
NA,NA,1248657803
NA,NA,1248658767
NA,NA,1243209993
NA,NA,1248649941
NA,NA,1247683561
NA,NA,1248671705
NA,NA,1248672573
NA,NA,1248657403
NA,NA,1248658711
NA,NA,1247688247
NA,NA,1248655553
NA,NA,1248641413
NA,NA,1248677977
NA,NA,1248657553
NA,NA,1248671749
NA,NA,1248657301
NA,NA,1248671831
NA,NA,1248286649
NA,NA,1248658333
NA,NA,1248674433
NA,NA,1248656681
NA,NA,1248678315
NA,NA,1248639659
1,1,1248658285
NA,NA,1248671479
NA,NA,1248658063
NA,NA,1248678415
NA,NA,1247693319
NA,NA,1247737419
NA,NA,1248678551
NA,NA,1248678625
NA,NA,1248677751
NA,NA,1248657645
NA,NA,1248678291
NA,NA,1248677719
NA,NA,1248657967
NA,NA,1247692735
NA,NA,1248671497
NA,NA,1248657029
NA,NA,1248677861
NA,NA,1248661771
NA,NA,1248677743
NA,NA,1248126033
NA,NA,1248678355
NA,NA,1248671387
NA,NA,1248655853
NA,NA,1248677793
NA,NA,1248596865
NA,NA,1248679201
NA,NA,1248658745
NA,NA,1248671539
NA,NA,1248680095
NA,NA,1247692883
NA,NA,1248635599
NA,NA,1248677997
NA,NA,1248679287
NA,NA,1247684475
NA,NA,1248550613
NA,NA,1248371959
NA,NA,1248591979
NA,NA,1248592613
NA,NA,1248595941
NA,NA,1248611473
NA,NA,1248612595
NA,NA,1247685973
NA,NA,1248613127
NA,NA,1248614467
NA,NA,1248678453
NA,NA,1247686239
NA,NA,1248679193
NA,NA,1248656031
NA,NA,1248680549
NA,NA,1248680839
NA,NA,1248666371
NA,NA,1248671775
NA,NA,1248661261
NA,NA,1247686049
NA,NA,1248677801
1,NA,1248680011
NA,NA,1248681073
NA,NA,1248689915
NA,NA,1247692981
NA,NA,1248681111
NA,NA,1248676007
NA,NA,1248671183
NA,NA,1248679917
NA,NA,1248612629
1,1,1248679919
NA,NA,1248596907
NA,NA,1248651083
NA,NA,1248672001
NA,NA,1247693635
NA,NA,1248677653
NA,NA,1248692327
NA,NA,1248679005
NA,NA,1248664203
NA,NA,1248690273
NA,NA,1248701607
NA,NA,1248689193
NA,NA,1248678129
NA,NA,1248678623
NA,NA,1248658769
NA,NA,1248680437
NA,NA,1248658265
NA,NA,1248680649
NA,NA,1248679835
NA,NA,1248678661
NA,NA,1248671761
NA,NA,1248697151
NA,NA,1248703013
NA,NA,1248678863
NA,NA,1248686767
NA,NA,1248687759
1,NA,1248703605
1,NA,1248696929
NA,NA,1248125901
NA,NA,1248703873
NA,NA,1248679507
NA,NA,1248656195
NA,NA,1248680057
NA,NA,1247686401
NA,NA,1248702845
NA,NA,1248704265
NA,NA,1248693583
NA,NA,1247684609
NA,NA,1248703939
NA,NA,1248681451
NA,NA,1247688327
NA,NA,1248705131
NA,NA,1248705549
NA,NA,1248697181
NA,NA,1248705557
NA,NA,1248704367
NA,NA,1246884933
NA,NA,1248697169
NA,NA,1248705521
NA,NA,1248706381
NA,NA,1248704993
NA,NA,1247693529
NA,NA,1248705059
NA,NA,1248704659
NA,NA,1248679533
NA,NA,1247108885
NA,NA,1248704023
NA,NA,1248726315
NA,NA,1247683007
NA,NA,1248308635
NA,NA,1248726839
NA,NA,1248705357
NA,NA,1248705929
NA,NA,1247685249
NA,NA,1248703403
NA,NA,1248697191
NA,NA,1248705953
NA,NA,1248313661
NA,NA,1248627663
1,1,1248633807
NA,NA,1248635679
NA,NA,1248636579
NA,NA,1247686339
NA,NA,1248637265
NA,NA,1248655949
NA,NA,1247682913
NA,NA,1248681369
NA,NA,1248706305
NA,NA,1248238775
NA,NA,1248705827
NA,NA,1248719363
NA,NA,1248726281
NA,NA,1248704987
NA,NA,1248729343
NA,NA,1247692739
NA,NA,1248726595
NA,NA,1248733253
NA,NA,1248247265
NA,NA,1248704047
NA,NA,1248705149
NA,NA,1248727505
NA,NA,1248733597
NA,NA,1248702795
NA,NA,1247693291
NA,NA,1248730303
NA,NA,1248727273
NA,NA,1248726621
NA,NA,1248732643
NA,NA,1248706319
NA,NA,1248726959
NA,NA,1248733129
NA,NA,1248733231
NA,NA,1248705399
NA,NA,1248733875
NA,NA,1247685011
NA,NA,1248703027
NA,NA,1248727371
NA,NA,1248732807
NA,NA,1248728629
NA,NA,1248730093
NA,NA,1248734179
NA,NA,1248733781
NA,NA,1248733285
NA,NA,1248611015
NA,NA,1247686287
NA,NA,1248743883
NA,NA,1248737463
NA,NA,1248735065
NA,NA,1248733793
NA,NA,1247712849
NA,NA,1248732595
NA,NA,1248734013
NA,NA,1248726789
1,1,1247684937
NA,NA,1247685969
NA,NA,1248491665
NA,NA,1248750823
NA,NA,1248733209
NA,NA,1248733947
NA,NA,1248735713
NA,NA,1248726195
NA,NA,1248754629
NA,NA,1248704387
NA,NA,1247692749
NA,NA,1247685995
NA,NA,1248759993
NA,NA,1248762097
NA,NA,1248697301
NA,NA,1247395611
NA,NA,1248555177
NA,NA,1248750531
NA,NA,1248733965
NA,NA,1248646803
NA,NA,1248753775
NA,NA,1248726909
1,NA,1248762567
NA,NA,1248657419
NA,NA,1247693209
NA,NA,1247685947
NA,NA,1248645595
NA,NA,1248105009
NA,NA,1247103141
NA,NA,1248762969
NA,NA,1248706187
NA,NA,1248755705
NA,NA,1248762975
NA,NA,1248765815
NA,NA,1248444411
NA,NA,1248765321
NA,NA,1248761645
NA,NA,1248778377
NA,NA,1248742203
NA,NA,1248765505
NA,NA,1248763151
NA,NA,1248765829
NA,NA,1248765375
NA,NA,1248779025
NA,NA,1248776937
NA,NA,1248083307
NA,NA,1248787285
NA,NA,1247684615
NA,NA,1248784571
NA,NA,1248787297
NA,NA,1248787007
NA,NA,1248786873
NA,NA,1248785483
NA,NA,1247683899
NA,NA,1248782527
NA,NA,1247684741
NA,NA,1248787451
NA,NA,1248787503
NA,NA,1248778561
NA,NA,1248773901
NA,NA,1248787369
NA,NA,1248788591
NA,NA,1248786945
NA,NA,1248788263
NA,NA,1248787769
NA,NA,1248770597
NA,NA,1248787619
NA,NA,1248789217
NA,NA,1248788629
NA,NA,1248787865
NA,NA,1248765365
NA,NA,1248789347
NA,NA,1248787711
NA,NA,1248787363
NA,NA,1248761775
NA,NA,1248789861
NA,NA,1248797327
NA,NA,1248789689
NA,NA,1247685065
NA,NA,1248787035
NA,NA,1248788973
NA,NA,1247685515
NA,NA,1247685439
NA,NA,1248787735
NA,NA,1248701653
NA,NA,1248702743
NA,NA,1248703423
NA,NA,1248703785
NA,NA,1248703787
NA,NA,1248706131
NA,NA,1248692147
NA,NA,1248729735
NA,NA,1248730267
NA,NA,1248799109
NA,NA,1248764557
NA,NA,1248790243
NA,NA,1248798089
NA,NA,1248788965
NA,NA,1247447831
NA,NA,1248799217
NA,NA,1248790869
NA,NA,1248792461
NA,NA,1248808645
NA,NA,1248804481
NA,NA,1247682863
NA,NA,1248814289
NA,NA,1248813991
NA,NA,1248804743
NA,NA,1248804641
NA,NA,1248814437
NA,NA,1248812243
NA,NA,1247692891
NA,NA,1248789899
NA,NA,1248796533
NA,NA,1248812861
NA,NA,1248777329
NA,NA,1247688293
NA,NA,1248814739
NA,NA,1248765869
NA,NA,1248791093
NA,NA,1248822159
NA,NA,1248786921
NA,NA,1244987859
NA,NA,1248489035
NA,NA,1248834549
NA,NA,1248820055
NA,NA,1248821129
NA,NA,1248819969
NA,NA,1248821821
NA,NA,1248829859
NA,NA,1248818587
NA,NA,1248804047
NA,NA,1248814783
NA,NA,1247685079
NA,NA,1247683711
NA,NA,1247688083
NA,NA,1248406459
NA,NA,1247688065
NA,NA,1248820659
NA,NA,1248788009
NA,NA,1248821415
NA,NA,1237031857
NA,NA,1248819277
NA,NA,1248844817
NA,NA,1248845255
NA,NA,1248743807
NA,NA,1248663017
NA,NA,1247683273
NA,NA,1248762755
1,1,1248764991
NA,NA,1248765231
NA,NA,1248843537
NA,NA,1248734643
NA,NA,1247685277
NA,NA,1247685329
NA,NA,1248703135
NA,NA,1248828417
NA,NA,1248842385
NA,NA,1248832485
NA,NA,1248789171
NA,NA,1248845043
NA,NA,1248842917
NA,NA,1248845659
NA,NA,1248845427
NA,NA,1248843217
NA,NA,1248824407
NA,NA,1247683781
NA,NA,1248845345
NA,NA,1248846875
NA,NA,1248843055
NA,NA,1248845445
NA,NA,1248844131
NA,NA,1248846053
NA,NA,1248850199
NA,NA,1248866513
NA,NA,1248866617
NA,NA,1248846483
NA,NA,1248863365
NA,NA,1248859695
NA,NA,1248846655
NA,NA,1248710271
NA,NA,1248857953
NA,NA,1248867103
NA,NA,1248867249
NA,NA,1248860123
NA,NA,1248858847
NA,NA,1248787129
NA,NA,1248867155
NA,NA,1247683883
NA,NA,1248859679
NA,NA,1248754605
NA,NA,1247684181
NA,NA,1248866325
NA,NA,1248867729
NA,NA,1247683881
NA,NA,1247693359
NA,NA,1248846413
NA,NA,1247686331
NA,NA,1247686233
NA,NA,1248868643
NA,NA,1248843555
NA,NA,1248867899
NA,NA,1248399389
NA,NA,1248870203
NA,NA,1248868655
1,NA,1248867961
NA,NA,1248268107
NA,NA,1248868261
NA,NA,1247682939
NA,NA,1248866931
NA,NA,1248868375
NA,NA,1248869881
NA,NA,1248869759
NA,NA,1248820419
NA,NA,1248843743
1,NA,1248868513
NA,NA,1248878057
NA,NA,1248869337
NA,NA,1248786669
NA,NA,1248787093
NA,NA,1248787931
NA,NA,1248869733
NA,NA,1248789599
NA,NA,1248789815
NA,NA,1248790443
NA,NA,1248813449
1,1,1248890785
NA,NA,1247682999
NA,NA,1248870575
NA,NA,1248868645
NA,NA,1248846271
NA,NA,1248883795
NA,NA,1248843187
NA,NA,1248869605
NA,NA,1248891519
NA,NA,1248891065
NA,NA,1248890815
1,1,1248883873
NA,NA,1248891747
NA,NA,1248893087
NA,NA,1248880051
NA,NA,1247685477
NA,NA,1248891887
NA,NA,1248890567
NA,NA,1248892689
NA,NA,1248893121
NA,NA,1247692943
NA,NA,1248892383
NA,NA,1247683031
NA,NA,1248866297
NA,NA,1248859769
NA,NA,1248879639
NA,NA,1248893871
NA,NA,1247693325
NA,NA,1248892135
NA,NA,1247685153
NA,NA,1248892145
NA,NA,1247686051
NA,NA,1247381491
NA,NA,1248582539
NA,NA,1248892781
NA,NA,1248892293
NA,NA,1248899249
NA,NA,1248420319
NA,NA,1248883919
NA,NA,1248903735
NA,NA,1248893849
NA,NA,1248893967
NA,NA,1248891973
NA,NA,1248844395
NA,NA,1248914917
NA,NA,1248915707
NA,NA,1248914893
NA,NA,1248870745
NA,NA,1248908809
NA,NA,1248915685
NA,NA,1248883847
NA,NA,1248916205
NA,NA,1247684745
NA,NA,1248893709
NA,NA,1248916793
NA,NA,1248927425
1,1,1248159097
NA,NA,1248917465
NA,NA,1248914429
NA,NA,1248833779
NA,NA,1248801315
NA,NA,1248917529
NA,NA,1248917475
NA,NA,1248917101
NA,NA,1248915513
NA,NA,1248622563
NA,NA,1248713599
NA,NA,1248355749
NA,NA,1248917235
NA,NA,1248870659
NA,NA,1248922987
NA,NA,1248916475
NA,NA,1248916705
NA,NA,1248917625
NA,NA,1248917511
NA,NA,1248937561
NA,NA,1248937917
NA,NA,1248937935
NA,NA,1248294237
NA,NA,1248938017
NA,NA,1248917621
NA,NA,1248378765
NA,NA,1248172135
NA,NA,1248938701
NA,NA,1248917427
NA,NA,1248931529
NA,NA,1248718883
NA,NA,1248937941
NA,NA,1248787967
NA,NA,1247688055
NA,NA,1248940099
NA,NA,1248916423
NA,NA,1247692859
NA,NA,1248940653
NA,NA,1248268881
NA,NA,1247685541
NA,NA,1248939703
NA,NA,1248310839
NA,NA,1248941493
NA,NA,1248940665
NA,NA,1248938535
NA,NA,1248801681
NA,NA,1248940087
NA,NA,1247684093
NA,NA,1248866909
NA,NA,1248372439
NA,NA,1248958193
NA,NA,1248941811
NA,NA,1247688283
NA,NA,1247682891
NA,NA,1247684455
NA,NA,1248466865
NA,NA,1248891931
NA,NA,1247745217
NA,NA,1248963909
NA,NA,1248940893
NA,NA,1248956443
NA,NA,1248963057
NA,NA,1248623211
NA,NA,1248963563
NA,NA,1248957083
NA,NA,1247684863
NA,NA,1248964821
NA,NA,1248963607
NA,NA,1248963045
NA,NA,1247685081
NA,NA,1248962989
NA,NA,1248906691
NA,NA,1248963507
NA,NA,1248964505
NA,NA,1248962787
NA,NA,1248748085
NA,NA,1247972405
NA,NA,1248969715
NA,NA,1248964595
NA,NA,1248966269
NA,NA,1248973055
NA,NA,1248931641
NA,NA,1248966507
NA,NA,1248965305
NA,NA,1247995549
NA,NA,1248964125
NA,NA,1248956899
NA,NA,1248985705
NA,NA,1248965775
NA,NA,1248965727
NA,NA,1247692935
NA,NA,1247831181
NA,NA,1248927535
NA,NA,1248969073
NA,NA,1248979587
NA,NA,1248972127
NA,NA,1248986017
NA,NA,1248358645
NA,NA,1248986717
NA,NA,1247382567
NA,NA,1248986509
NA,NA,1248869593
NA,NA,1248906593
NA,NA,1247683405
NA,NA,1248917401
NA,NA,1246998967
NA,NA,1248198143
NA,NA,1248990661
NA,NA,1247368677
NA,NA,1248979615
NA,NA,1247155243
NA,NA,1248985561
NA,NA,1248966285
NA,NA,1248993171
NA,NA,1248986067
NA,NA,1248993073
NA,NA,1248994595
NA,NA,1248989789
NA,NA,1248994693
NA,NA,1248997969
NA,NA,1247693443
NA,NA,1248994023
NA,NA,1247682877
NA,NA,1248994847
NA,NA,1248948645
NA,NA,1248993887
NA,NA,1248994625
NA,NA,1248998325
NA,NA,1248994247
NA,NA,1248215783
NA,NA,1249003575
NA,NA,1249008779
1,NA,1249015067
NA,NA,1249008299
NA,NA,1249000063
NA,NA,1248777889
NA,NA,1247685381
NA,NA,1248967703
NA,NA,1247685289
NA,NA,1249014973
NA,NA,1248712705
NA,NA,1249015937
NA,NA,1249009829
NA,NA,1249008303
NA,NA,1247692937
NA,NA,1248771013
NA,NA,1249015673
NA,NA,1249016997
NA,NA,1249008677
NA,NA,1249016279
NA,NA,1249015187
NA,NA,1249016439
NA,NA,1249017419
NA,NA,1249017473
NA,NA,1248939757
NA,NA,1248938817
NA,NA,1248956619
NA,NA,1248962637
NA,NA,1248108187
NA,NA,1249016901
NA,NA,1249017625
NA,NA,1249018221
NA,NA,1249017833
NA,NA,1249008805
NA,NA,1248999535
NA,NA,1247684207
NA,NA,1249015853
NA,NA,1249037205
NA,NA,1249037705
NA,NA,1249031753
NA,NA,1247692869
NA,NA,1249031497
NA,NA,1249016569
NA,NA,1249038063
NA,NA,1249017325
NA,NA,1249037333
NA,NA,1249025967
NA,NA,1247688099
NA,NA,1249031451
NA,NA,1249031593
NA,NA,1249037185
NA,NA,1249015197
NA,NA,1249039897
NA,NA,1249038635
1,NA,1249017339
NA,NA,1249014985
NA,NA,1249059297
NA,NA,1249039357
NA,NA,1246831367
NA,NA,1249053433
NA,NA,1249059733
NA,NA,1249059379
NA,NA,1249039203
NA,NA,1249046337
NA,NA,1248993677
NA,NA,1249039799
NA,NA,1247684865
NA,NA,1249029835
NA,NA,1248923899
NA,NA,1248993181
NA,NA,1249060215
NA,NA,1249053389
NA,NA,1249060523
NA,NA,1249060815
NA,NA,1247684377
NA,NA,1247683175
NA,NA,1249060759
NA,NA,1249061235
NA,NA,1249053463
NA,NA,1249059825
NA,NA,1246481063
NA,NA,1249017513
NA,NA,1248265297
NA,NA,1249081693
NA,NA,1249060169
NA,NA,1249061927
NA,NA,1249080713
NA,NA,1247692743
NA,NA,1249037719
NA,NA,1249081509
NA,NA,1249080885
NA,NA,1248976999
NA,NA,1249061789
NA,NA,1249082355
NA,NA,1249080905
NA,NA,1247693573
NA,NA,1248851833
NA,NA,1249081565
NA,NA,1249082523
NA,NA,1249082051
NA,NA,1248149697
NA,NA,1249083019
NA,NA,1249082351
NA,NA,1249083169
NA,NA,1248421411
NA,NA,1249083415
NA,NA,1249008509
NA,NA,1249008427
NA,NA,1249081227
NA,NA,1249015823
NA,NA,1249084045
1,1,1249082267
NA,NA,1249102611
NA,NA,1249059991
NA,NA,1248270593
NA,NA,1247938251
NA,NA,1249104261
NA,NA,1249104697
