"Year","State","Class","Variable","District","Category","Variable_Type","Used_in_ANESRake_Weighting","CES_Candidate","True_Candidate","Match_Score","Benchmark","CES_Unweighted","CES_Weighted","CES_ANESRake_Weighted","Error_Unweighted","Error_CES_Weighted","Error_ANESRake","n_respondents"
2018,"LOUISIANA","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"Garret Graves","Garret Graves",0,69.47323340471092,71.21212121212122,66.89927830069544,76.0796693482358,1.7388878074102934,-2.573955104015482,6.606435943524872,66
2018,"LOUISIANA","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Steve Scalise","Steve Scalise",0,71.4954051796157,78.57142857142857,81.14612155777665,70.5234425306671,7.076023391812868,9.65071637816095,-0.9719626489486046,84
2018,"LOUISIANA","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"Ralph Abraham","Ralph Abraham",0,66.54193421628428,63.26530612244898,64.92116010870153,72.75243825488427,-3.276628093835292,-1.620774107582747,6.210504038599993,49
2018,"WASHINGTON","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"Cathy Mcmorris Rodgers","Cathy Mcmorris Rodgers",0,54.759994630822206,49.18032786885246,51.94493940525168,23.884740984344457,-5.579666761969747,-2.815055225570525,-30.87525364647775,122
2018,"WASHINGTON","Candidate Choice","U.S. House","District 6","Democrat","Secondary",FALSE,"Derek Kilmer","Derek Kilmer",0,63.88670508780944,61.417322834645674,61.12649200779416,54.067166581696625,-2.469382253163765,-2.7602130800152764,-9.819538506112814,127
2018,"WASHINGTON","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Pramila Jayapal","Pramila Jayapal",0,83.56115445131638,75.67567567567568,81.93210671096877,48.63396071111278,-7.885478775640706,-1.629047740347616,-34.927193740203606,111
2018,"WASHINGTON","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"Jaime Herrera Beutler","Jamie Herrera Beutler",0.015873015873015817,52.67099789731338,46.32352941176471,48.00287081842862,38.71619409975595,-6.347468485548667,-4.668127078884758,-13.954803797557425,136
2018,"WASHINGTON","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Rick Larsen","Rick Larsen",0,71.29018800473489,69.66292134831461,74.23464146291349,66.00856451959022,-1.6272666564202751,2.9444534581786,-5.281623485144664,89
2018,"WASHINGTON","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,"Adam Smith","Adam Smith",0,67.90000290979228,77.14285714285715,84.28010212462658,83.43213651070465,9.242854233064875,16.380099214834303,15.532133600912374,70
2018,"WASHINGTON","Candidate Choice","U.S. House","District 8","Democrat","Secondary",FALSE,"Kim Schrier","Kim Schrier",0,52.415055405245695,66.66666666666666,51.12567637776073,56.9869685511399,14.251611261420962,-1.2893790274849621,4.571913145894207,57
2018,"WASHINGTON","Candidate Choice","U.S. House","District 10","Democrat","Secondary",FALSE,"Denny Heck","Denny Heck",0,61.544015551235766,60.16260162601627,56.643150073343826,84.32052016617334,-1.3814139252194977,-4.900865477891941,22.776504614937572,123
2018,"WASHINGTON","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Suzan Delbene","Suzan Delbene",0,59.2676630312283,51.515151515151516,45.96615146295505,53.799553320972926,-7.752511516076787,-13.301511568273256,-5.468109710255376,99
2018,"WASHINGTON","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Dan Newhouse","Dan Newhouse",0,62.817747718961904,63.76811594202898,61.91157380385103,50.153306014821574,0.9503682230670734,-0.9061739151108767,-12.66444170414033,69
2018,"WISCONSIN","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"James Sensenbrenner","James F. Jr. Sensenbrenner",0.1950067476383266,61.934238843991565,51.81818181818182,64.0493319842664,68.08728295966408,-10.116057025809745,2.115093140274837,6.153044115672515,110
2018,"WISCONSIN","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Mark Pocan","Mark Pocan",0,97.4222726484817,91.96428571428571,92.50455353526534,96.74956336047734,-5.457986934195986,-4.91771911321635,-0.6727092880043557,112
2018,"WISCONSIN","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Ron Kind","Ron Kind",0,59.64906711028004,68.88888888888889,67.06390187002683,45.625146229295694,9.239821778608842,7.414834759746782,-14.023920880984349,90
2018,"WISCONSIN","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Bryan Steil","Bryan Steil",0,54.55970637870139,50.505050505050505,48.23307821423208,18.035832642272638,-4.054655873650887,-6.326628164469312,-36.523873736428754,99
2018,"WISCONSIN","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,"Mike Gallagher","Mike Gallagher",0,63.69420939612013,54.44444444444444,58.35966837892973,77.24313250334612,-9.249764951675687,-5.334541017190396,13.548923107225988,90
2018,"WISCONSIN","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"Glenn Grothman","Glenn Grothman",0,55.46921384953778,52.41935483870967,63.8753940887138,53.093881996333735,-3.049859010828108,8.406180239176017,-2.3753318532040453,124
2018,"WISCONSIN","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,"Sean Duffy","Sean P. Duffy",0.07692307692307698,60.11058109280138,54.45544554455446,56.492404008712086,41.33367276257306,-5.655135548246925,-3.6181770840892966,-18.776908330228324,101
2018,"WISCONSIN","Candidate Choice","U.S. House","District 4","Democrat","Secondary",FALSE,"Gwen Moore","Gwen S. Moore",0.07692307692307698,75.61216755100023,68.36734693877551,66.15526088634994,97.47451781861074,-7.244820612224714,-9.45690666465029,21.86235026761051,98
2018,"MISSOURI","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Ann Wagner","Ann Wagner",0,51.181707466242635,44.370860927152314,52.10348023447358,76.80065159788755,-6.810846539090321,0.9217727682309445,25.618944131644916,151
2018,"MISSOURI","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Emanuel Cleaver","Emanuel Ii Cleaver",0.05555555555555558,61.67309759148652,59.12408759124088,61.76037873454009,61.07260862563238,-2.5490100002456373,0.08728114305357337,-0.6004889658541401,137
2018,"MISSOURI","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,"Jason Smith","Jason Smith",0,73.38983884205311,67.88321167883211,76.88085922849737,75.82661221677499,-5.5066271632209975,3.491020386444262,2.4367733747218807,137
2018,"MISSOURI","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"William ""Lacy"" Clay, Jr.","Lacy Clay",0.31944444444444453,80.1024145785877,78.37837837837837,77.84013061807882,97.98908266883117,-1.7240362002093264,-2.2622839605088814,17.886668090243475,111
2018,"MISSOURI","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"Blaine Luetkemeyer","Blaine Luetkemeyer",0,65.07633822949526,57.03125,60.37242166233343,57.57402787500471,-8.045088229495263,-4.7039165671618335,-7.502310354490554,128
2018,"MISSOURI","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,"Billy Long","Billy Long",0,66.23028790204248,57.865168539325836,67.70434951237596,49.875428469604536,-8.36511936271664,1.4740616103334787,-16.35485943243794,178
2018,"MISSOURI","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"Sam Graves","Sam Graves",0,65.41915922582504,65.35433070866141,67.01907071430391,45.78685026618642,-0.06482851716363314,1.5999114884788668,-19.63230895963862,127
2018,"MISSOURI","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Vicky Hartzler","Vicky Hartzler",0,64.82360321291712,60.60606060606061,69.24521862713473,57.55823420221782,-4.217542606856512,4.421615414217612,-7.2653690106993025,132
2018,"COLORADO","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Diana Degette","Diana Degette",0,73.80982648797047,68.59504132231406,59.538720379003415,67.46237586170855,-5.214785165656409,-14.271106108967054,-6.347450626261917,121
2018,"COLORADO","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Joe Neguse","Joe Neguse",0,60.26673476257356,66.66666666666666,65.32289624149352,52.25400073861035,6.399931904093094,5.056161478919961,-8.012734023963212,114
2018,"COLORADO","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"Doug Lamborn","Doug Lamborn",0,57.01669579444465,45.98540145985402,53.53385683430114,32.44003031160268,-11.031294334590633,-3.4828389601435106,-24.576665482841968,137
2018,"COLORADO","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Ed Perlmutter","Ed Perlmutter",0,60.41997592193263,58.536585365853654,54.30317455800511,42.21805500339893,-1.8833905560789788,-6.116801363927522,-18.201920918533702,123
2018,"COLORADO","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Ken Buck","Ken Buck",0,60.61306206374114,54.25531914893617,50.32987249871959,40.43510297185657,-6.357742914804973,-10.283189565021551,-20.177959091884567,94
2018,"COLORADO","Candidate Choice","U.S. House","District 6","Democrat","Secondary",FALSE,"Jason Crow","Jason Crow",0,54.10239258178547,66.29213483146067,66.55276308487035,26.509214583368284,12.189742249675199,12.450370503084876,-27.59317799841719,89
2018,"COLORADO","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"Scott Tipton","Scott R. Tipton",0.06666666666666676,51.51828816690016,57.14285714285714,61.2936210070314,54.502395210589995,5.624568975956976,9.775332840131234,2.984107043689832,91
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 6","Democrat","Secondary",FALSE,"Frank Pallone, Jr.","Frank Jr. Pallone",0.21623093681917216,63.632541422726554,56.19047619047619,56.37780562579721,56.71987053979256,-7.442065232250364,-7.254735796929346,-6.912670882933995,105
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,"Bill Pascrell, Jr.","Bill Jr. Pascrell",0.20588235294117652,70.2698387354303,68.42105263157895,70.18371641622679,59.6247711703428,-1.848786103851353,-0.08612231920351121,-10.645067565087501,76
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Andy Kim","Andy Kim",0,50.01156822810591,64.35643564356435,64.60074662260736,98.51186908264435,14.344867415458445,14.589178394501452,48.500300854538445,101
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Josh Gottheimer","Josh Gottheimer",0,56.173982764732976,55.140186915887845,52.82069622174588,68.23088419244702,-1.0337958488451306,-3.3532865429870995,12.056901427714045,107
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Donald Norcross","Donald W. Norcross",0.05555555555555558,64.39499198991716,57.42574257425742,67.28392035752509,61.822928226762656,-6.969249415659739,2.8889283676079316,-2.572063763154503,101
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Tom Malinowski","Tom Malinowski",0,51.73946991714744,46.42857142857143,48.939590882134794,9.991864498939835,-5.310898488576008,-2.799879035012644,-41.747605418207606,84
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 11","Democrat","Secondary",FALSE,"Mikie Sherrill","Mikie Sherrill",0,56.767230988892805,63.91752577319587,65.10617940695177,75.9200346666839,7.150294784303064,8.338948418058962,19.1528036777911,97
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Chris Smith","Christopher H. Smith",0.24090909090909096,55.39871172897387,39.130434782608695,36.98622336346989,53.78922084104042,-16.268276946365177,-18.412488365503982,-1.609490887933454,92
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Jeff Van Drew","Jeff Van Drew",0,52.904247125168844,58.536585365853654,48.88762063340535,51.8159998759525,5.63233824068481,-4.016626491763496,-1.0882472492163444,82
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 12","Democrat","Secondary",FALSE,"Bonnie Watson Coleman","Bonnie Watson Coleman",0,68.68112927191679,60.22727272727273,64.15677473674224,47.9834530974593,-8.453856544644061,-4.524354535174552,-20.69767617445749,88
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 8","Democrat","Secondary",FALSE,"Albio Sires","Albio Sires",0,78.1212733374605,77.96610169491525,85.02525660975795,75.41673011414116,-0.15517164254524118,6.903983272297452,-2.704543223319334,59
2018,"NEW JERSEY","Candidate Choice","U.S. House","District 10","Democrat","Secondary",FALSE,"Donald Payne, Jr.","Donald M. Jr. Payne",0.1659894220846233,87.55689227064484,71.83098591549296,78.09478702585668,49.54169303964524,-15.725906355151878,-9.462105244788162,-38.0151992309996,71
2018,"OKLAHOMA","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Kevin Hern","Kevin Hern",0,59.29944582910365,52.83018867924528,72.70505298796466,80.64833531302138,-6.469257149858365,13.405607158861017,21.34888948391773,53
2018,"OKLAHOMA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Tom Cole","Tom Cole",0,63.06130038286327,38.333333333333336,33.504901057796296,12.475041983635977,-24.727967049529937,-29.556399325066977,-50.5862583992273,60
2018,"OKLAHOMA","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Kendra Horn","Kendra Horn",0,50.6984432541011,61.72839506172839,53.85129313848205,60.861663881462036,11.029951807627292,3.1528498843809487,10.163220627360936,81
2018,"OKLAHOMA","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Markwayne Mullin","Markwayne Mullin",0,65.02300904621254,59.57446808510638,70.07419620774938,99.92937274913598,-5.448540961106154,5.051187161536845,34.90636370292344,47
2018,"OKLAHOMA","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"Frank Lucas","Frank D. Lucas",0.07142857142857151,73.873923910025,48.57142857142857,58.099875942007515,99.99764096634259,-25.30249533859643,-15.774047968017484,26.123717056317588,35
2018,"NEVADA","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Mark Amodei","Mark E. Amodei",0.1471861471861473,58.230766823052335,54.74452554744526,48.666648675323074,43.1846441772986,-3.486241275607078,-9.56411814772926,-15.046122645753734,137
2018,"NEVADA","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Susie Lee","Susie Lee",0,51.89294400492018,60,63.89714769093593,97.16616441541629,8.107055995079818,12.00420368601575,45.27322041049611,110
2018,"NEVADA","Candidate Choice","U.S. House","District 4","Democrat","Secondary",FALSE,"Steven Horsford","Steven A. Horsford",0.05555555555555558,51.927891411345954,43.11926605504588,50.49999364414859,20.332469325077323,-8.808625356300077,-1.427897767197365,-31.59542208626863,109
2018,"NEVADA","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Dina Titus","Dina Titus",0,66.16710796906722,62.88659793814433,62.07486589052831,49.616287734773664,-3.2805100309228905,-4.092242078538909,-16.550820234293553,97
2018,"NEW YORK","Candidate Choice","U.S. House","District 12","Democrat","Secondary",FALSE,"Carolyn Maloney","Carolyn B. Maloney",0.05555555555555558,86.32388030665761,77.89473684210526,71.97291102984839,80.32740846584294,-8.429143464552354,-14.350969276809224,-5.996471840814678,95
2018,"NEW YORK","Candidate Choice","U.S. House","District 22","Democrat","Secondary",FALSE,"Anthony Brindisi","Anthony J. Brindisi",0.052631578947368474,50.83952995875993,62.365591397849464,57.840403557743784,44.59844102185652,11.526061439089531,7.000873598983851,-6.2410889369034095,93
2018,"NEW YORK","Candidate Choice","U.S. House","District 18","Democrat","Secondary",FALSE,"Sean Patrick Maloney","Sean Patrick Maloney",0,55.450752910326194,56.57894736842105,60.45926739096975,71.3528991354195,1.1281944580948533,5.008514480643555,15.902146225093311,76
2018,"NEW YORK","Candidate Choice","U.S. House","District 23","Republican","Secondary",FALSE,"Tom Reed","Thomas W. Ii Reed",0.42156862745098045,54.216762212219294,58.97435897435898,62.65345164861223,63.52771533229213,4.757596762139684,8.436689436392939,9.310953120072838,117
2018,"NEW YORK","Candidate Choice","U.S. House","District 24","Republican","Secondary",FALSE,"John Katko","John M. Katko",0.07692307692307698,52.56510171723415,57.391304347826086,60.894811035779014,66.01224447221134,4.826202630591936,8.329709318544865,13.447142754977186,115
2018,"NEW YORK","Candidate Choice","U.S. House","District 21","Republican","Secondary",FALSE,"Elise Stefanik","Elise M. Stefanik",0.05882352941176483,56.09839033948663,41.30434782608695,52.231043820777955,52.69240778257432,-14.794042513399674,-3.867346518708672,-3.4059825569123063,92
2018,"NEW YORK","Candidate Choice","U.S. House","District 10","Democrat","Secondary",FALSE,"Jerrold Nadler","Jerrold L. Nadler",0.10644257703081239,82.05187762493009,75.47169811320755,74.51038517456118,73.43208197875153,-6.580179511722534,-7.5414924503689065,-8.61979564617856,106
2018,"NEW YORK","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,"Yvette Clarke","Yvette D. Clarke",0.0625,89.20082783166112,80.28169014084507,90.89742916429681,76.35739890129393,-8.919137690816044,1.6966013326356943,-12.843428930367182,71
2018,"NEW YORK","Candidate Choice","U.S. House","District 14","Democrat","Secondary",FALSE,"Alexandria Ocasio-Cortez","Alexandria Ocasio-Cortez",0,78.12668196368375,71.11111111111111,71.55678667315202,40.42389960572141,-7.015570852572637,-6.569895290531733,-37.70278235796234,45
2018,"NEW YORK","Candidate Choice","U.S. House","District 13","Democrat","Secondary",FALSE,"Adriano Espaillat","Adriano Espaillat",0,94.41338731330761,92.53731343283582,94.3742928264313,66.61470474246106,-1.8760738804717931,-0.039094486876308565,-27.79868257084655,67
2018,"NEW YORK","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Pete King","Peter T. King",0.10256410256410253,53.096589378028916,59.42028985507246,60.26382238680984,42.74352853507985,6.323700477043545,7.167233008780926,-10.35306084294907,69
2018,"NEW YORK","Candidate Choice","U.S. House","District 19","Democrat","Secondary",FALSE,"Antonio Delgado","Antonio Delgado",0,51.34728771537505,58.0246913580247,54.17298328536164,44.46426135082372,6.677403642649644,2.8256955699865856,-6.883026364551334,81
2018,"NEW YORK","Candidate Choice","U.S. House","District 17","Democrat","Secondary",FALSE,"Nita Lowey","Nita M. Lowey",0.07692307692307698,87.787413395514875,75.34246575342466,80.2753259961498,87.84569283770342,-12.444947642090213,-7.512087399365072,0.058279442188549524,73
2018,"NEW YORK","Candidate Choice","U.S. House","District 26","Democrat","Secondary",FALSE,"Brian Higgins","Brian Higgins",0,73.33902706545913,67.88321167883211,66.72545154150254,77.61034822751137,-5.455815386627023,-6.613575523956598,4.271321162052232,137
2018,"NEW YORK","Candidate Choice","U.S. House","District 6","Democrat","Secondary",FALSE,"Grace Meng","Grace Meng",0,90.45948420447087,95.45454545454545,93.88914717852292,66.35225912336328,4.995061250074585,3.42966297405205,-24.107225081107586,44
2018,"NEW YORK","Candidate Choice","U.S. House","District 16","Democrat","Secondary",FALSE,"Eliot Engel","Eliot L. Engel",0.1471861471861473,99.2844521041035,92.3076923076923,93.29783998231896,78.17038601941567,-6.976759796411187,-5.986612121784532,-21.11406608468782,52
2018,"NEW YORK","Candidate Choice","U.S. House","District 20","Democrat","Secondary",FALSE,"Paul Tonko","Paul D. Tonko",0.07692307692307698,66.46680249911658,60.86956521739131,56.34279319463473,61.66288313369718,-5.5972372817252705,-10.124009304481852,-4.803919365419404,115
2018,"NEW YORK","Candidate Choice","U.S. House","District 8","Democrat","Secondary",FALSE,"Hakeem Jeffries","Hakeem S. Jeffries",0.1333333333333333,94.1581796447196,91.93548387096774,94.9191206968063,75.15617297126366,-2.222695773751852,0.7609410520867073,-19.002006673455938,62
2018,"NEW YORK","Candidate Choice","U.S. House","District 25","Democrat","Secondary",FALSE,"Joseph Morelle","Joseph D. Morelle",0.05882352941176483,58.953057900192505,67.83216783216784,72.04651343376301,66.97461352191705,8.879109931975336,13.093455533570506,8.021555621724545,143
2018,"NEW YORK","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Gregory Meeks","Gregory W. Meeks",0.0625,100,86.88524590163934,87.23312244470158,99.99965322093959,-13.114754098360663,-12.766877555298421,-3.467790604076981e-4,61
2018,"NEW YORK","Candidate Choice","U.S. House","District 27","Republican","Secondary",FALSE,"Chris Collins","Christopher C. Collins",0.1748251748251749,49.122327374693306,47.65625,60.17477995190501,65.59961482146682,-1.466077374693306,11.052452577211703,16.47728744677351,128
2018,"NEW YORK","Candidate Choice","U.S. House","District 15","Democrat","Secondary",FALSE,"Jose Serrano","Jose E. Serrano",0.09444444444444444,95.92912578708449,97.5609756097561,95.39118808433473,99.9999985340806,1.6318498226716116,-0.5379377027497583,4.070872746996116,41
2018,"NEW YORK","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,"Lee Zeldin","Lee M. Zeldin",0.07692307692307698,51.48137587806838,47.42268041237113,53.46043365958939,53.600812451643165,-4.058695465697248,1.9790577815210142,2.119436573574788,97
2018,"NEW YORK","Candidate Choice","U.S. House","District 11","Democrat","Secondary",FALSE,"Max Rose","Max N. Rose",0.09090909090909083,52.98507074354878,48.148148148148145,43.755846501128666,54.426775730698076,-4.836922595400637,-9.229224242420116,1.4417049871492935,81
2018,"NEW YORK","Candidate Choice","U.S. House","District 4","Democrat","Secondary",FALSE,"Kathleen Rice","Kathleen M. Rice",0.0625,61.31103817744402,67.6056338028169,63.75275103497087,73.03477001783499,6.294595625372878,2.441712857526852,11.723731840390968,71
2018,"NEW YORK","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Tom Suozzi","Thomas R. Suozzi",0.15833333333333344,58.958593884566135,83.72093023255815,82.29470601725264,99.41826444901068,24.76233634799201,23.3361121326865,40.459670564444544,43
2018,"NEW YORK","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Nydia Velazquez","Nydia M. Velazquez",0.05555555555555558,93.25183405169673,92.85714285714286,95.96992598061121,69.31054660037043,-0.3946911945538716,2.7180919289144754,-23.941287451326303,42
2018,"OREGON","Candidate Choice","U.S. House","District 4","Democrat","Secondary",FALSE,"Peter Defazio","Peter A. Defazio",0.11378205128205132,55.97047946730027,71.25,58.757184395718774,74.9978124296271,15.279520532699728,2.7867049284185015,19.02733296232683,160
2018,"OREGON","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Greg Walden","Greg Walden",0,56.30375173917642,53.84615384615385,62.35137510223351,35.1761129293157,-2.457597893022573,6.047623363057092,-21.12763880986072,130
2018,"OREGON","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Suzanne Bonamici","Suzanne Bonamici",0,63.647250233311034,63.52201257861635,62.0153170632084,53.600846191982185,-0.12523765469468628,-1.6319331701026343,-10.046404041328849,159
2018,"OREGON","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Earl Blumenauer","Earl Blumenauer",0,72.5995639118873,79.24528301886792,74.12219242566366,72.48206732191338,6.645719106980621,1.522628513776354,-0.11749658997392487,159
2018,"OREGON","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Kurt Schrader","Kurt Schrader",0,55.00810390856671,63.86554621848739,59.46210361126688,25.70768254474772,8.857442309920678,4.453999702700173,-29.30042136381899,119
2018,"ILLINOIS","Candidate Choice","U.S. House","District 17","Democrat","Secondary",FALSE,"Cheri Bustos","Cheri Bustos",0,62.093414987660445,56.99999999999999,55.361242380541,64.11653699085494,-5.093414987660452,-6.732172607119445,2.0231220031944943,100
2018,"ILLINOIS","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,"Jan Schakowsky","Janice D. Schakowsky",0.13571428571428568,73.48622873694252,73.55371900826447,74.65555798548158,48.17490301482951,0.06749027132194385,1.1693292485390572,-25.31132572211301,121
2018,"ILLINOIS","Candidate Choice","U.S. House","District 11","Democrat","Secondary",FALSE,"Bill Foster","Bill Foster",0,63.84080082541216,55.78947368421052,50.59784315232785,5.585712215072292,-8.05132714120164,-13.242957673084312,-58.25508861033987,95
2018,"ILLINOIS","Candidate Choice","U.S. House","District 6","Democrat","Secondary",FALSE,"Sean Casten","Sean Casten",0,53.57525535273866,58.536585365853654,58.86402190318194,62.554204540452886,4.9613300131149956,5.288766550443285,8.978949187714228,82
2018,"ILLINOIS","Candidate Choice","U.S. House","District 13","Republican","Secondary",FALSE,"Rodney Davis","Rodney Davis",0,50.378439816813724,49.122807017543856,53.372171807488535,52.709127040924805,-1.2556327992698684,2.99373199067481,2.330687224111081,114
2018,"ILLINOIS","Candidate Choice","U.S. House","District 15","Republican","Secondary",FALSE,"John Shimkus","John M. Shimkus",0.12222222222222223,70.92657506807298,54.6875,64.00270858822533,99.71123901767197,-16.239075068072978,-6.923866479847646,28.784663949598993,64
2018,"ILLINOIS","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Danny Davis","Danny K. Davis",0.07142857142857151,87.61507941342495,82.35294117647058,83.4061103161373,52.84758144173487,-5.262138236954371,-4.20896909728765,-34.767497971690084,102
2018,"ILLINOIS","Candidate Choice","U.S. House","District 16","Republican","Secondary",FALSE,"Adam Kinzinger","Adam Kinzinger",0,59.124010554089715,51.162790697674424,52.61376021798364,42.332415325913715,-7.9612198564152905,-6.5102503361060755,-16.791595228176,86
2018,"ILLINOIS","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Bobby Rush","Bobby L. Rush",0.07692307692307698,73.5056323555073,71.42857142857143,76.62412770273781,30.94326737546033,-2.0770609269358715,3.118495347230507,-42.56236498004697,98
2018,"ILLINOIS","Candidate Choice","U.S. House","District 12","Republican","Secondary",FALSE,"Mike Bost","Mike Bost",0,51.57239918483767,45.3125,44.829255599193935,49.67556494157398,-6.259899184837671,-6.743143585643736,-1.8968342432636902,64
2018,"ILLINOIS","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Daniel Lipinski","Daniel William Lipinski",0.19371980676328504,73.00858803406557,71.62162162162163,76.73509742889487,52.59438873891891,-1.3869664124439396,3.726509394829307,-20.41419929514666,74
2018,"ILLINOIS","Candidate Choice","U.S. House","District 18","Republican","Secondary",FALSE,"Darin Lahood","Darin Lahood",0,67.23344531644094,64.22018348623854,70.6362885229437,61.756443971934836,-3.0132618302023957,3.402843206502766,-5.4770013445061,109
2018,"ILLINOIS","Candidate Choice","U.S. House","District 8","Democrat","Secondary",FALSE,"Raja Krishnamoorthi","Raja Krishnamoorthi",0,65.97472695267518,72.61904761904762,63.33134554846623,66.87637738828889,6.644320666372437,-2.6433814042089523,0.9016504356137034,84
2018,"ILLINOIS","Candidate Choice","U.S. House","District 10","Democrat","Secondary",FALSE,"Bradley Schneider","Brad Schneider",0.16596638655462193,65.59011832534442,58.333333333333336,52.18334005029759,63.53533218087652,-7.2567849920110845,-13.406778275046833,-2.054786144467897,96
2018,"ILLINOIS","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Mike Quigley","Mike Quigley",0,76.66364538514175,77.77777777777779,71.90019193857965,92.26226093081812,1.1141323926360371,-4.763453446562096,15.598615545676367,99
2018,"ILLINOIS","Candidate Choice","U.S. House","District 14","Democrat","Secondary",FALSE,"Lauren Underwood","Lauren Underwood",0,52.50185902375176,54.347826086956516,53.06063259817411,27.328088903517067,1.8459670632047533,0.5587735744223465,-25.173770120234696,92
2018,"ILLINOIS","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Robin Kelly","Robin Kelly",0,81.05555343016609,76.08695652173914,66.77021097281163,73.56208383228649,-4.968596908426946,-14.28534245735446,-7.493469597879596,92
2018,"ILLINOIS","Candidate Choice","U.S. House","District 4","Democrat","Secondary",FALSE,"Jesus ""Chuy"" Garcia","Jesus Garcia",0.17836257309941528,86.5851530486374,84.21052631578947,78.3708958835079,50.38832648270609,-2.374626732847929,-8.214257165129496,-36.1968265659313,76
